id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1032806172,275085,2025-09-30T08:00:21Z,4,1,"This remains an hotel with Grand aspirations.  Well-trained, charming staff; discreet décor and well-provided bedrooms.  The location is ideal, looking directly across neatly manicured private gardens to the beach and to the (very) long pier.  Also just a short walk from the commercial centre of the town.
Breakfast is a good, wide-ranging buffet in the restaurant.  We had two evening meals there two, which were not overwhelming however.  Disappointed that many, more local, guests don’t quite seem to grasp the concept of “smart casual”
One evening we were lured by a promise of Vivaldi to a recital in the concert hall.  However, the excellent vocal/instrumental quintet gave us a bit of Handel, Nessun Dorma, and a lot of Freddy Mercury/Queen stuff but no AV.
It appears that absolutely everybody who was a somebody has stayed in the Grand, and innumerable photos line the lounge walls.  I noted that a few better-known (but quite unspeakable) faces are omitted although Fidel Castro still clings on in the bottom left corner!
Reception and Concierge staff were very helpful with both suggestions on restaurants, an outing to Gdansk, and organising a private chauffeured tour of the Kasubia hinterland.
We didn’t try the pool or spa – these things are usually in an unpleasantly scented, humid basement.
But as a connoisseur of beaches, living ten minutes walk from the best sand in Cornwall, I can report that Sopot sand is fine, light golden, and (for a tideless sea) very clean.",A Grand few days,Couples,2025-09-30,Lundydog,"London, England",Owner response,"Dear Lunydog,

Thank you very much for sharing such a detailed review of your stay at Sofitel Grand Sopot. We are delighted to hear that you enjoyed our prime location, well-appointed rooms, attentive staff, and breakfast offerings. Your kind words about our Reception and Concierge teams are greatly appreciated—they will be thrilled to know they contributed to making your stay memorable.

We also thank you for your constructive feedback regarding the evening meals, the concert program, and observations about some guests’ dress standards. Your insights help us continue to refine and enhance the experiences we offer.

It is wonderful to hear that you enjoyed the beach and the surrounding area; Sopot’s coastline is indeed a gem, and we are glad it met your high standards!

We hope to welcome you back to Sofitel Grand Sopot for another memorable stay.

Warm regards,
Karolina Polaska Patinho
Guest Relations Manager",karolina polaska,2025-10-04T04:31:52Z,,,,,,,,,,,,
1050008193,1015711,2026-02-17T03:51:12Z,5,1,"Sheraton Sopot dates from 2008, is located directly by the Baltic Sea next the pier and offers 189 rooms. Furnishings and decoration provide a quiet, high-quality atmosphere. There are restaurant, nice spa & pool, fitness & gym, and meeting rooms. Service is friendly and helpful. We were upgraded to club-floor with view of the pier. Our comfortable room had desk & chair, club-chair, TV, wardrobe with safe & ironing facility, fridge & Nespresso facility and an excellent kingsize bed. Window can be open in safety mode. We had a nice bathroom with washbasin, shower over the bath, and toilet. All was impeccably clean. An excellent buffet breakfast is served: eggs made to order, a choice of cold cuts & cheeses, breads & toast, cereals & fruits, milk & yoghurts, juices & preserves, rolls & croissants, sparkling wine, tea & coffee. Sheraton Sopot is a comfortable hotel. Highly recommended.",A very comfortable hotel,Solo travel,2026-02-28,MrsPiket,"Rotterdam, South Holland Province",Owner response,"Dear Mrs. Piket 

Thank you very much for taking the time to share your rating about the stay at Sheraton Sopot Hotel.
We are glad to hear that you enjoy your stay!
Thank you also for appreciating our hotel staff.
It was pleasure to host you!
We look forward to the opportunity to welcome you back to our hotel.
Best regards
Lukasz Knut
Concierge
Sheraton Sopot Hotel ",Radosław Kacprzak,2026-02-22T07:55:49Z,,,,,,,,,,,,
1038460861,1015711,2025-11-10T07:31:53Z,2,1,"Be very careful when entering to hotel and especially when leaving. Hotel will take mandatory deposit from your payment card account, but even though not used at all, you have to fight to get it released from not blocking amount in your account. I have already asked releasing two times, they have promised, but still blocking money in the account and I letf the hotel already month ago.",Checked out from hotel already month ago and still deposit taken not returned!,Solo travel,2025-10-31,274samin,"Karkkila, Uusimaa",Owner response,"Dear 274samin

Providing the highest level of hospitality is our top priority, and I sincerely apologize for not meeting your expectations.
I am truly sorry that your account has been blocked.
To assist you further and expedite your refund, please contact me directly at
Lukasz.Knut@sheraton.com
Once again, I apologize for the inconvenience caused by the blocking of your card.

Lukasz Knut
Concierge
Sheraton Sopot Hotel ",Radosław Kacprzak,2025-11-11T13:13:01Z,,,,,,,,,,,,
1036746985,1015711,2025-10-28T06:09:10Z,5,1,"A heartfelt thank you to the entire Sheraton Sopot Hotel staff, and especially to Mr. Mariusz, the General Manager, the soul of this place, for his personalized service, which made our stay exceptional, just as we had imagined. In the period immediately preceding our stay, a hotel employee contacted us via email and in person to clarify the details of our stay, for which we are very grateful. The hotel met all our individual expectations.

Complete professionalism.

Thank you.

Robert Aldona Szparaga",Complete professionalism.,Couples,2025-10-31,robertsC9400IS,,,,,,,,,,,,,,,,,
1048144433,20935494,2026-02-01T06:50:15Z,5,0,"Stayed at the Radisson Blu Hotel in Sopot and the highlight by far was the (spa/sauna area) – what an amazing, refreshing wellness zone!
It’s textile-free inside (as expected for hygiene and proper sweating), and everyone is super respectful – men and women no problem, no staring, no awkwardness, just people chilling and enjoying the heat. There are a couple of great saunas: one hot/dry one and a milder one, plus a wonderful steam sauna that left me feeling fully refreshed.
The mixed-gender showers and changing areas with lockers worked perfectly – you can change privately if you want, but most people just use a towel to cover up when moving around, and it’s totally normal and no big deal. Just ask for a bathrobe and two large towels at the entrance (which they provide happily), and you’re set for the whole session.
I also booked a full-body massage (300 PLN) – excellent value! They give you a small disposable paper undie for modesty, so the therapist can work on your entire back, legs, etc., professionally and thoroughly. It was one of the best massages I’ve had – left me completely relaxed.
The hotel itself is lovely too: great breakfast selection (plenty of fresh options), comfortable rooms, and the whole place has a welcoming vibe. The spa access (60 minutes free per day for guests, easy to extend) made the stay even better.
If you’re open to the authentic mixed in-sauna experience this is a top spot in Sopot. Highly recommend – Will definitely return!","Fantastic spa experience – loving the SPA, sauna and total relaxation!",Business,2026-01-31,Extraordinary381503,,Owner response,"Dear Ole,

Thank you for your amazing feedback. We are delighted to hear that you enjoyed every aspect of your stay — from the wellness zone, rooms and facilities to the massage and relaxed atmosphere. It’s wonderful to know that you enjoyed our exeptional breakfast and friendly vibes.
We look forward to welcoming you back for your return and many more exceptional stays.
Best regards from Sopot!
Małgorzata Winiarska
General Manager",Małgorzata Winiarska,2026-02-02T07:44:31Z,,,,,,,,,,,,
1048013432,20935494,2026-01-31T05:34:23Z,5,0,"The room was fine, the bed comfortable, bathroom was clean and the whole suite have been cleaned every day. 
Armosphere at the hotel was good, receptionists were kind and helpful. 
Breakfast and dinners were also tasty.
The only disadvantage was cool water at the swimming pool and sleeping in the family suite might be claustrofobic for persons sleeping upstairs on antresola ( mezzanine).",Nice stay worth the price,Family,2026-01-31,emiliabA7521YQ,,Owner response,"Dear Emilia,
Thank you very much for taking the time to share such a detailed and thoughtful review of your stay with us.
We are delighted to hear that you enjoyed the comfort cleaness, the luxurious ambiance of our public areas and exeptional staff.
Just to add temperature of the pool is between 27-28°according to the standard.
Best regards from Sopot!
Małgorzata Winiarska
General Managert",Małgorzata Winiarska,2026-02-02T04:20:15Z,,,,,,,,,,,,
1043539267,20935494,2025-12-24T03:24:18Z,5,0,"We are very pleased in our stay ,our Room was enough for us, my Friends enjoy the Spa, pools and Sauna, breakfast is great, it's near at the beach and Walking distance to lot of entertainment around.",Weekend getaways,NONE,2025-11-30,christabellesoriano,,Owner response,"Dear Christabellesoriano,
Thank you for your kind words. We are delighted to know you enjoyed the room ,Spa, and our exceptional breakfast .We do hope to welcome you back in future!
Kind regards,
Małgorzata Winiarska
General Manager",Małgorzata Winiarska,2025-12-29T02:54:09Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1027254372,20935494,2025-08-28T01:03:56Z,5,0,"Great place. I enjoyed their water attractions. Exceptional. Huge swimming pool, multiple saunas, jacuzzi s indoor/outdoors. 
Very helpful and pleasant front desk personnel.",Great water attractions,Couples,2025-08-31,renak773,,Owner response,"Thank you Dear Renata for your kind reviw. I am glat that our attrractions met your expectations.
We do hope to welcome you back in future!
Kind regards,
Małgorzata Winiarska
General Manager",Małgorzata Winiarska,2025-09-01T06:21:27Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1056572643,2508570,2026-04-14T10:37:59Z,5,0,Lovely seaside hotel with large and breezy rooms. We had view towards the sea which was excellent. Our rooms had balconies and it was nice to sit outside and cat h the breeze. Breaks fast is plentiful although crowded at the weekend. Nice restaurant too,Lovely Easter weekend on the Baltic coast,Family,2026-04-30,BalkanEnthusiast,"Athens, Attica",,,,,,,,,,,,,,,,
1056362667,2508570,2026-04-12T17:11:38Z,5,0,"Amazing hotel, perfect location just a few steps from the beach. 
Very relaxing atmosphere,nice and friendly staff 
Great spa especially 2 outdoors jacuzzi",Right on the beach,Business,2026-03-31,dorotasZ1853SJ,Istanbul,,,,,,,,,,,,,,,,
1052918204,2508570,2026-03-13T16:49:29Z,5,0,"I spent four truly relaxing days in a beautiful location right by the beach. What makes this hotel particularly special is the Staff. 

At the reception, everyone was welcoming and I would especially like to mention Adam. My room was spotless, the bed extremely comfortable, The breakfast was excellent, and the team was very considerate

Dinner was equally wonderful. I would especially like to thank Pola, who took great care of me throughout my stay. She remembered my previous orders and was always aware of my preferences, which made every evening feel very personal. Dear Pola, thank you very much.

The spa reception team was also very warm. 
Agatha and Julia were lovely, and I truly enjoyed the 80 min. massage with Kate. Thank you, Kate.

I hope to return one day.

Cristian",Thank you very much for the wonderful stay.,Solo travel,2026-03-31,cristiangA8721TG,Hamburg,,,,,,,,,,,,,,,,
1036894518,2508570,2025-10-29T07:51:17Z,4,0,"Slightly disappointed. Apart from exceptional location, the rest is actually quite average. The room was not very cosy, the mutual area not very much inviting either. The service however was correct. Friendly and attentive staff. Good venue for a short stay, but not memorable.","Location, location",Business,2025-10-31,laserkid,"Lodz, Lodz Province, Central Poland",,,,,,,,,,,,,,,,
1016863310,2508570,2025-07-06T14:58:59Z,5,0,"Came here to say for a 2 day conference and stayed on for a couple of days of relaxation. 

The hotel is located right on the beach with amazing sea views. It also has great spa facilities and a rooftop pool / terrace.

The Rooms are really nice with very comfortable beds and nice balconies and the food in the restaurant for breakfast and lunch is excellent",Really great hotel in a perfect location!,Couples,2025-07-31,chrisjL9749NC,"Manchester, Greater Manchester, England",,,,,,,,,,,,,,,,
1020639516,10470842,2025-07-24T15:01:42Z,5,0,Wow we had the apartment room and it was such a big space and furnished very nicely. We had a 18 month old baby and it was a great space. We stayed a week and would highly recommend the staff and cleaners were so accommodating to our needs. I would def come back again fantastic location nice and quiet an easy access to the beach and local restaurants and shops.,Amazing time away,Family,2025-07-31,gillianlinley,"Leeds, West Yorkshire, England",,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1009906879,10470842,2025-05-27T16:39:23Z,1,0,"I rarely leave negative reviews, but this experience deserves one.

We stayed at this hotel recently, and for three days we reported—twice a day—that the air conditioning in our room wasn’t working. Each time, we were told that someone would look into it. Nothing happened. On the third day, we finally heard from a staff member that the AC in our room hadn’t worked for weeks, and they apologized for the inconvenience.

What’s worse is that they asked us not to leave a bad review, saying someone would contact us to resolve the issue. It’s now been four days since we checked out, and no one has reached out.

The lack of honesty and follow-up is unacceptable. If you stay here, make sure everything in your room actually works—especially if it’s something essential like AC. Based on this experience, I cannot recommend this hotel and will not be returning.

Spa was good!",Avoid!!! Extremely Disappointed,Friends getaway,2025-05-31,karolinamJ250QY,,,,,,Value,1.0,Rooms,1.0,Location,4.0,Cleanliness,4.0,Service,1.0,Sleep Quality,1.0
976806127,10470842,2024-10-27T06:30:48Z,5,0,"Amazing property but mostly staff. Very accommodating and helpful when needed. Beds are comfortable but you can’t separate them for two people unless you need them for kids. Grab studio bed instead which is lovely. Breakfast is delicious together with espresso coffee machine and access to oat milk or almond milk which you can froth and add to your coffee (I consider myself a Coffee connoisseur hence the info :) also I traveled a lot staying mostly in 4 & 5 star hotels across the world having come from USA so I’d consider this hotel very comparable alongside S Africa hotels. Close to the beach and restaurants alongside it. I walked everywhere. Overall, very pleasant 5 night stay and I’d def go back. Thank you to all making my stay so enjoyable.",Amazing Break,Friends getaway,2024-10-31,Wanderer432374,"Greenwich, Connecticut",,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,4.0
956173488,10470842,2024-06-22T06:25:58Z,2,0,"I want to start of by saying that this review is based on expectation and experience. The stay it self was average.

Based on the logo and pictures/text on the webpage I expected 4 star service. This was far from the truth.
Service level was OK, 3 star, nobody said hello once the 20 times I passed the reception during our stay.
We had a don’t disturb sign on the room door, but maid still entered.
We were told in recetion there was towes at the beach, when we got to the beach, we were told it was in the recetion.
Hotel is about 10 minutes walk from the beach and 20 minutes from downtown. Its a bit to walk if you want anything to drink or eat as there is not much around the hotel its self.
There was no light or music in the spa, and the temperature in sauna was colder than normal. I usually get maxpulse during 15 min, this time it was 120 max.
Hotel is clean and modern, so much potential!",Its a matter of expectation..,Couples,2024-06-30,GlobePilot,"Trondheim Municipality, Trøndelag, Central Norway",,,,,,,,,,,,,,,,
1058306589,285471,2026-04-29T10:17:03Z,5,0,"An elegant building from the outside in the heart of Sopot but the surprise is when you enter and are warmly greeted by the front of house team member/s who couldn’t do enough for us during our stay. Our room was prepared to a very high standard with the usual water tea and coffee. Good size bathroom with robes slippers larger fluffy bath towels. We had chosen the half board option which had an excellent breakfast menu but the evening dinners were outstandingly delicious, created with local ingredients created by a talented kitchen brigade all served in the warm friendly restaurant (Grino). Highly recommend dining here.",April Visit,Couples,2026-04-30,Tourist38029779748,"Aldershot, Hampshire, England",Owner response,"Dear Guest,

thank you very much for your wonderful and detailed review.

We are delighted to hear that you enjoyed both the elegance of our building and the warm welcome from our Front Office Team. It is especially rewarding to know that your room, its comfort, and amenities met your expectations.

Your kind words about our culinary offer mean a lot to us. We are truly pleased that you appreciated both the breakfast selection and the dinners, as well as the atmosphere of our restaurant. The entire team takes great pride in creating memorable dining experiences, and your recognition is the best motivation for us.

Thank you as well for your recommendation – we hope to have the pleasure of welcoming you back to Sopot in the near future.

Kind regards,
Zbigniew Brząkała
Quality & Sustainability Manager ",Nina K,2026-05-01T08:42:18Z,,,,,,,,,,,,
1057976121,285471,2026-04-26T16:25:49Z,5,0,"Sensational location, friendly service, attention to the comfort of the guest, everything at a high level, I recommend.",Wonderful,Family,2026-04-30,magdalenam958,"Szczecin, Western Pomerania Province, Western Poland",Owner response,"Dear Ms. Magdalena,

Thank you sincerely for your wonderful review. We are truly delighted that you appreciated our exceptional location, attentive service, and commitment to guest comfort. Your kind words are the greatest reward for our team and inspire us to continue delivering the highest standards.

It would be our absolute pleasure to welcome you back for another memorable stay.

Warm regards,
Zbigniew Brząkała
Quality & Sustainability Manager ",Nina K,2026-04-30T06:09:47Z,,,,,,,,,,,,
1044344683,285471,2025-12-31T02:35:36Z,5,0,"I stayed at Rezydent Sopot as a couple, and the whole stay felt truly special and very personal. We were welcomed with a lovely personalized touch that immediately set the mood. The restaurant was absolutely delicious, and you can really feel the quality in every detail. Special thanks to Zbyszek, who takes care of everything and makes guests feel genuinely looked after!",Great!,Couples,2025-12-31,jankP8009LE,,Owner response,"Dear Mr. Jan,
Thank you very much for sharing your kind words. We are delighted to hear that your stay at Rezydent Sopot - MGallery Collection felt special and personal, and that our team, especially Zbyszek, contributed to making you feel so well cared for.
We are also pleased that you enjoyed the restaurant and the attention to detail in every aspect of your experience. It is always our goal to provide memorable moments for our guests, and your feedback is the best reward for our efforts.
We look forward to welcoming you back to Rezydent Sopot - MGallery Collection for another exceptional stay.

Warm Regards,
Zbigniew Brząkała
Quality & Sustainability Manager ",Nina K,2026-01-05T09:39:08Z,,,,,,,,,,,,
