location_id,address_obj.state,name_details,latitude,longitude,rating,num_reviews,photo_count,price_level,amenities,styles,trip_types,address_obj.city_details,address_obj.country,ranking_data.ranking_out_of,ranking_data.ranking,review_rating_count.1,review_rating_count.2,review_rating_count.3,review_rating_count.4,review_rating_count.5,brand,description,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
26308453,Pomerania Province,Square Apartments Gdynia,54.51982,18.543041,5.0,14,12,$$,"['Internet', 'Beachfront', 'Wheelchair access', 'Restaurant', 'Pets Allowed', 'Kitchenette', 'Airport transportation', 'Wifi', 'Free Wifi', 'Meeting rooms', 'Laundry Service', 'Air conditioning', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Breakfast Buffet', 'Breakfast Available', 'Facilities for Disabled Guests', 'Baggage Storage', 'Blackout Curtains', 'Bottled Water', 'Cable / Satellite TV', '24-Hour Check-in', 'Express Check-in / Check-out', 'Clothes Dryer', 'Clothes Rack', 'Coffee / Tea Maker', 'English', 'Highchairs Available', 'Iron', 'Laptop Safe', 'Polish', 'Private Bathrooms', 'Paid Private Parking Nearby', 'Paid Public Parking Nearby', 'Seating Area', 'Sofa', 'Sofa Bed', 'Street Parking', 'Taxi Service', 'Umbrella', 'Walking Tours', 'Wardrobe / Closet', 'Washing Machine', 'Beach Access']","['Quaint', 'Mid-range']","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '5'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '4'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Gdynia,Poland,224.0,1.0,0.0,0.0,0.0,0.0,14.0,,"Explore the vibrant city Our suites are located in Kościuszki Square and Świętojańska Street, in proximity to the beach and the major tourist attractions of Gdynia. Staying in our hotel gives you the best opportunity to enjoy cultural, cinematic and sports events organized in the city.",Location,5.0,Sleep Quality,4.8,Rooms,5.0,Service,5.0,Value,4.9,Cleanliness,4.8
23518362,Pomerania Province,My Story Gdynia Hotel,54.37207,18.627234,4.4,12,11,$$,"['Internet', 'Free Internet', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Airport transportation', 'Wifi', 'Public Wifi', 'Free Wifi', 'Meeting rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Banquet Room', 'Conference Facilities', 'Non-smoking hotel', 'Rooftop Terrace', 'Breakfast Buffet', 'Breakfast Available', 'Sauna', 'Electric vehicle charging station', 'Baggage Storage', 'Breakfast in the Room', '24-Hour Check-in', 'Couples Massage', '24-Hour Front Desk', 'Ironing Service', ""Kids' Meals"", 'Massage', 'Neck Massage', 'Paid Private Parking Nearby', '24-Hour Security', 'Special Diet Menus', 'Taxi Service', 'Umbrella', 'Wine / Champagne']","['Luxury', 'Mid-range']","[{'name': 'business', 'localized_name': 'Business', 'value': '6'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '3'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Gdynia,Poland,29.0,15.0,1.0,0.0,1.0,1.0,9.0,,,Sleep Quality,5.0,Location,4.5,Rooms,5.0,Service,5.0,Value,4.7,Cleanliness,5.0
21250030,Pomerania Province,BP Hostel Gdynia,54.505573,18.554295,,0,0,$,[],[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Gdynia,Poland,,,,,,,,,,,,,,,,,,,,,
953906,Pomerania Province,Villa Gdynia,54.50095,18.54805,3.9,17,28,$$,"['Free parking', 'Free Wifi', 'Laundry Service', 'Family Rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Allergy-free Room', 'Baggage Storage', 'Bath / Shower', 'Bridal Suite', 'Express Check-in / Check-out', 'Desk', 'English', '24-Hour Front Desk', 'Hair Dryer', 'Iron', 'Polish', 'Private Check-in / Check-out', 'Russian', '24-Hour Security']","['Quaint', 'Family']","[{'name': 'business', 'localized_name': 'Business', 'value': '6'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '3'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '3'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Gdynia,Poland,59.0,9.0,0.0,2.0,2.0,9.0,4.0,,"Villa Gdynia is located on Wzg. Św. Maksymiliana, in a quiet residential area of Gdynia adjacent to the city center. In a few moments you will find yourself in the city center or by the sea. Caring about the comfort of our guests we offer comfortably furnished single, double, triple and quadruple rooms. Each room and suite has a spacious bathroom with a bathtub or shower. There is also a desk, ironing equipment, refrigerator and coffee set. The rooms are equipped with continental beds. This is synonymous with elegance, supreme comfort and new trends in the bedrooms of Europeans. Each bathroom has a hairdryer and towels made of high-quality yarn and bamboo fiber. In the rooms of higher standard, on the terrace, especially for warm evenings, we have set up a set of lounge furniture.",Location,4.0,Sleep Quality,3.8,Rooms,3.7,Service,3.7,Value,4.0,Cleanliness,4.0
4888442,Pomerania Province,Hotel Business Faltom Gdynia,54.553993,18.415386,4.4,105,130,$,"['Wheelchair access', 'Fitness center', 'Internet', 'Suites', 'Free Internet', 'Restaurant', 'Bar/Lounge', 'Spa', 'Wifi', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Family Rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Kids Club', 'Kids Activities', 'Room service', 'Free parking', 'Pets Allowed', 'Airport transportation', 'Air conditioning', 'Minibar', 'Babysitting', 'Indoor pool', 'Bicycle Rental', 'Car Hire', 'Fireplace']","['Charming', 'Classic']","[{'name': 'business', 'localized_name': 'Business', 'value': '32'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '29'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '5'}, {'name': 'family', 'localized_name': 'Family', 'value': '31'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '4'}]",Gdynia,Poland,29.0,6.0,1.0,2.0,6.0,38.0,58.0,Best Western Plus,"Conveniently located, 5 km from the centre of Gdynia and 2 km from the Tricity bypass, the 3-star BEST WESTERN PLUS Business Faltom Hotel Gdynia offers free access to a modern gym. The sauna complex features a steam room, a spa bath, a dry sauna and an infrared sauna and is available at an additional fee.All classic-style rooms at the BEST WESTERN PLUS Business Faltom Hotel Gdynia are elegantly decorated in black, white and dark brown colours. Each features a 32-inch LCD TV, a desk with a chair and a refrigerator. Every private bathroom is equipped with a bath and a hairdryer.BEST WESTERN PLUS Business Faltom Hotel Gdynia’s guests are welcome to play billiards or table tennis and rent bicycles. There is also a children’s playground and an internet point at the reception. Spa centre offers a variety of treatments.It is possible to order a meal in the hotel’s restaurant and a drink can be enjoyed at the lobby bar. Guests have access to a spa lounge with complimentary tea, water and biscuits available at extra charge.The Faltom is 5 km from the Stena Line ferry harbour. The Gdańsk Airport is 25 km away and the airport shuttle service is available at a surcharge.",Sleep Quality,4.6,Location,3.7,Rooms,4.6,Service,4.6,Value,4.5,Cleanliness,4.6
7710716,Pomerania Province,Kamienica Morska Gdynia,54.53381,18.48837,4.0,3,0,$,"['Internet', 'Kids Activities', 'Beachfront', 'Suites', 'Free Internet', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Kitchenette', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Family Rooms', 'Microwave', 'Refrigerator in room', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Kids Stay Free', 'Bath / Shower', 'BBQ Facilities', 'Bottled Water', 'Breakfast in the Room', 'Cable / Satellite TV', 'Express Check-in / Check-out', 'Clothes Rack', 'Complimentary Tea', 'Desk', 'Electric Kettle', 'English', 'Extra Long Beds', 'First Aid Kit', 'Complimentary Instant Coffee', 'Complimentary Toiletries', 'Hair Dryer', 'Highchairs Available', 'Hiking', 'Iron', 'Kitchenware', 'Outdoor Furniture', 'Polish', 'Private Bathrooms', 'Russian', 'Seating Area', 'Shared Kitchen', 'Sofa Bed', 'Soundproof Rooms', 'Stovetop', 'Wake Up Service / Alarm Clock', 'Wardrobe / Closet', 'Beach Access']","['Family', 'Hidden Gem']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Gdynia,Poland,224.0,31.0,0.0,0.0,1.0,1.0,1.0,,,Location,3.0,Sleep Quality,3.0,Service,3.0,,,,,,
7394519,Pomerania Province,PURO Gdansk Stare Miasto,54.34751,18.658852,4.5,2440,1762,$$,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Suites', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Airport transportation', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Rooftop Bar', 'Flatscreen TV', 'Rooftop Terrace', 'Breakfast Buffet', 'Breakfast Available', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Allergy-free Room', 'ATM On Site', 'Baggage Storage', 'Bicycle Rental', 'Bicycles Available', 'Blackout Curtains', 'Board Games / Puzzles', 'Bottled Water', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', 'Coffee Shop', 'Complimentary Tea', 'Couples Massage', 'Desk', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Interconnected room(s) available', 'Ironing Service', ""Kids' Meals"", 'Laptop Safe', 'Massage', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Seating Area', '24-Hour Security', 'Shared Lounge / TV Area', 'Shoeshine', 'Snack Bar', 'Soundproof Rooms', 'Special Diet Menus', 'Steam Room', 'Taxi Service', 'Telephone', 'Wake Up Service / Alarm Clock', 'Breakfast included', 'Parking', 'Cable / Satellite TV', ""Children's Television Networks"", 'Clothes Rack', 'Evening Entertainment', 'Full Body Massage', 'Hand Massage', 'Head Massage', 'Highchairs Available', 'Landmark View', 'Neck Massage', 'Vending Machine', 'Walk-in Shower']","['City View', 'Charming']","[{'name': 'business', 'localized_name': 'Business', 'value': '292'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1156'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '108'}, {'name': 'family', 'localized_name': 'Family', 'value': '281'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '354'}]",Gdansk,Poland,124.0,1.0,31.0,55.0,141.0,568.0,1645.0,PURO Hotels,"Puro Gdansk is located in the centre of Gdansk, just 150 metres from the Green Gate and 300 metres from the Long Market. The property boasts a restaurant and offers free WiFi access and free bikes. Each room at this modern hotel is air conditioned and equipped with an an iPad and a flat-screen TV. Featuring a shower, the private bathrooms come with a hairdryer and free toiletries. Guests can enjoy hot beverages free of charge. Puro Gdansk provides express check-in and check-out service, as well as a 24-hour front desk and meeting facilities. Services such as laundry and ironing are available. For those interested in sightseeing, the hotel is 350 metres from Artus Court, 400 metres from Main Town Hall and 1.2 Km from the National Museum. Gdansk Lech Walesa Airport is 17 km away.",Location,4.9,Sleep Quality,4.5,Rooms,4.5,Service,4.5,Value,4.5,Cleanliness,4.8
1754683,Pomerania Province,Hilton Gdansk,54.35357,18.658009,4.5,2426,1358,$$$,"['Pool', 'Pets Allowed', 'Fitness center', 'Room service', 'Restaurant', 'Suites', 'Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Business center', 'Spa', 'Airport transportation', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Rooftop Bar', 'Rooftop Pool', 'Heated pool', 'Flatscreen TV', 'Rooftop Terrace', 'Breakfast Buffet', 'Indoor pool', 'Facilities for Disabled Guests', 'Sauna', 'Baggage Storage', 'Breakfast in the Room', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Foot Massage', '24-Hour Front Desk', 'Full Body Massage', 'German', 'Ironing Service', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Laptop Safe', 'Massage', 'Parking Garage', 'Polish', '24-Hour Security', 'Steam Room', 'Taxi Service', 'Breakfast Available', 'Parking']","['Charming', 'Business']","[{'name': 'business', 'localized_name': 'Business', 'value': '442'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '946'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '102'}, {'name': 'family', 'localized_name': 'Family', 'value': '393'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '360'}]",Gdansk,Poland,124.0,6.0,33.0,41.0,153.0,639.0,1561.0,Hilton Hotels & Resorts,"Hilton Gdansk introduces cutting-edge facilities in the city.This stunning new build hotel will offer the largest meetings, incentives, conferences and exhibitions facilities in the centre of Gdansk. Designed to compliment the historic architecture of Poland’s principal seaport, Hilton Gdansk occupies a prime city centre site on the bank of the River Motlawa. In the heart of Old Town, the hotel is close to many businesses and tourist sites including Mariacka Street, St. Mary’s Church and the European Solidarity Centre.",Location,4.8,Sleep Quality,4.6,Rooms,4.6,Service,4.5,Value,4.3,Cleanliness,4.7
275087,Pomerania Province,Scandic Gdansk,54.356388,18.646395,4.1,950,517,$$,"['Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Business center', 'Room service', 'Wheelchair access', 'Fitness center', 'Suites', 'Bar/Lounge', 'Airport transportation', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Baggage Storage', 'Blackout Curtains', 'Breakfast in the Room', 'English', 'Pets Allowed', 'Breakfast included', 'Banquet Room', 'Refrigerator in room', 'Parking', 'Bath / Shower', 'Bicycles Available', 'Body Wrap', '24-Hour Check-in', 'Express Check-in / Check-out', 'Coffee / Tea Maker', 'Desk', 'Electric Kettle', 'First Aid Kit', 'Complimentary Toiletries', '24-Hour Front Desk', 'Full Body Massage', 'Hair Dryer', 'Iron', 'Polish', 'Private Bathrooms', 'Paid Public Parking Nearby', 'Wake Up Service / Alarm Clock', 'Wardrobe / Closet']","['City View', 'Business']","[{'name': 'business', 'localized_name': 'Business', 'value': '205'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '275'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '76'}, {'name': 'family', 'localized_name': 'Family', 'value': '140'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '138'}]",Gdansk,Poland,124.0,31.0,20.0,30.0,139.0,366.0,395.0,Scandic,"Our hotel is located in the very heart of Gdansk, close to the historical old town, and offers price-conscious city tourists, families and business travellers the perfect place to stay. We will give you attentive service when you organize private events or larger meetings at our conference centre.",Location,4.6,Sleep Quality,4.2,Rooms,4.2,Service,4.3,Value,4.2,Cleanliness,4.5
779781,Pomerania Province,"Radisson Blu Hotel, Gdansk",54.347973,18.65477,4.5,1857,906,$$$,"['Internet', 'Kids Activities', 'Shuttle Bus Service', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Airport transportation', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Allergy-free Room', 'ATM On Site', 'Baggage Storage', 'Bicycle Rental', 'Billiards', 'Breakfast in the Room', 'Bridal Suite', 'Currency Exchange', 'English', 'Fitness / Spa Locker Rooms', 'Complimentary Instant Coffee', '24-Hour Front Desk', 'German', 'Ironing Service', 'Massage', 'Newspaper', 'Polish', 'Paid Public Parking Nearby', 'Taxi Service']","['Classic', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '349'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '742'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '105'}, {'name': 'family', 'localized_name': 'Family', 'value': '210'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '269'}]",Gdansk,Poland,124.0,18.0,29.0,48.0,114.0,491.0,1176.0,Radisson,"The Radisson Blu Hotel, Gdansk welcomes guests to its vibrant Baltic seaport just 15 kilometers from Gdansk Lech Walęsa Airport (GDN). Situated in the historical Old Town, the hotel bears a facade that reflects period architecture, with an interior that offers a contemporary style with modern amenities, such as Free high-speed, wireless Internet available throughout. Guests can choose from 145 relaxing rooms and suites and indulge in fine dining at the on-site brasserie and bar. The well-equipped fitness area allows guests to unwind with a workout or session in the sauna or steam room. The event space at the Radisson Blu Hotel, Gdansk offers a sophisticated venue for private weddings and events to business meetings and seminars. Guests can take advantage of convenient, secure underground parking.",Location,4.9,Sleep Quality,4.4,Rooms,4.5,Service,4.5,Value,4.3,Cleanliness,4.7
